Sector,Category,SubCategory,Metric,Calculated_Value,Calculation_Method,Data_Sources,Calculation_Date,Confidence_Level
Information Technology,Hardware,Network Equipment,Top_Supplier_Concentration_Pct,42.76,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Network Equipment,Top3_Supplier_Concentration_Pct,78.15,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Network Equipment,Avg_Quality_Rating,4.35,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Hardware,Network Equipment,Avg_Delivery_Rating,4.33,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Hardware,Network Equipment,Regional_Risk_Score,51.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Network Equipment,Supplier_Risk_Score,51.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Network Equipment,Overall_Risk_Score,45.0,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Peripherals,Total_Spend_USD,10790300.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Peripherals,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Peripherals,Number_of_Transactions,12.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Peripherals,Top_Region_Concentration_Pct,59.09,MAX(Region_Spend)/Total_Spend*100 [Europe],spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Peripherals,Top_Supplier_Concentration_Pct,57.29,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Peripherals,Top3_Supplier_Concentration_Pct,96.0,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Peripherals,Avg_Quality_Rating,4.49,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Hardware,Peripherals,Avg_Delivery_Rating,4.18,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Hardware,Peripherals,Regional_Risk_Score,70.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Peripherals,Supplier_Risk_Score,68.7,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Peripherals,Overall_Risk_Score,59.9,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Servers,Total_Spend_USD,8446300.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Servers,Number_of_Suppliers,6.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Servers,Number_of_Transactions,12.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Servers,Top_Region_Concentration_Pct,66.38,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Servers,Top_Supplier_Concentration_Pct,26.6,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Servers,Top3_Supplier_Concentration_Pct,68.45,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Servers,Avg_Quality_Rating,4.5,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Hardware,Servers,Avg_Delivery_Rating,4.49,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Hardware,Servers,Regional_Risk_Score,79.7,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Servers,Supplier_Risk_Score,31.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Servers,Overall_Risk_Score,48.6,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Storage Systems,Total_Spend_USD,11541100.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Storage Systems,Number_of_Suppliers,6.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Storage Systems,Number_of_Transactions,12.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Storage Systems,Top_Region_Concentration_Pct,64.52,MAX(Region_Spend)/Total_Spend*100 [Europe],spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Storage Systems,Top_Supplier_Concentration_Pct,49.44,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Storage Systems,Top3_Supplier_Concentration_Pct,85.37,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Storage Systems,Avg_Quality_Rating,4.37,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Hardware,Storage Systems,Avg_Delivery_Rating,4.4,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Hardware,Storage Systems,Regional_Risk_Score,77.4,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Storage Systems,Supplier_Risk_Score,59.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Hardware,Storage Systems,Overall_Risk_Score,58.7,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Database Software,Total_Spend_USD,5015000.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Database Software,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Database Software,Number_of_Transactions,12.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Database Software,Top_Region_Concentration_Pct,38.55,MAX(Region_Spend)/Total_Spend*100 [Middle East],spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Database Software,Top_Supplier_Concentration_Pct,33.45,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Database Software,Top3_Supplier_Concentration_Pct,80.28,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Database Software,Avg_Quality_Rating,4.5,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Software,Database Software,Avg_Delivery_Rating,4.31,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Software,Database Software,Regional_Risk_Score,46.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Database Software,Supplier_Risk_Score,40.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Database Software,Overall_Risk_Score,38.6,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Development Tools,Total_Spend_USD,5795400.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Development Tools,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Development Tools,Number_of_Transactions,11.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Development Tools,Top_Region_Concentration_Pct,54.78,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Development Tools,Top_Supplier_Concentration_Pct,51.05,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Development Tools,Top3_Supplier_Concentration_Pct,87.65,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Development Tools,Avg_Quality_Rating,4.39,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Software,Development Tools,Avg_Delivery_Rating,4.24,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Software,Development Tools,Regional_Risk_Score,65.7,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Development Tools,Supplier_Risk_Score,61.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Development Tools,Overall_Risk_Score,54.8,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Enterprise Software,Total_Spend_USD,12506700.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Enterprise Software,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Enterprise Software,Number_of_Transactions,19.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Enterprise Software,Top_Region_Concentration_Pct,32.98,MAX(Region_Spend)/Total_Spend*100 [Europe],spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Enterprise Software,Top_Supplier_Concentration_Pct,26.71,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Enterprise Software,Top3_Supplier_Concentration_Pct,68.72,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Enterprise Software,Avg_Quality_Rating,4.44,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Software,Enterprise Software,Avg_Delivery_Rating,4.25,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Software,Enterprise Software,Regional_Risk_Score,39.6,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Enterprise Software,Supplier_Risk_Score,32.0,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Enterprise Software,Overall_Risk_Score,32.7,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Productivity Software,Total_Spend_USD,9994500.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Productivity Software,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Productivity Software,Number_of_Transactions,18.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Productivity Software,Top_Region_Concentration_Pct,37.57,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Productivity Software,Top_Supplier_Concentration_Pct,32.58,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Productivity Software,Top3_Supplier_Concentration_Pct,71.03,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Productivity Software,Avg_Quality_Rating,4.33,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Software,Productivity Software,Avg_Delivery_Rating,4.41,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Software,Productivity Software,Regional_Risk_Score,45.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Productivity Software,Supplier_Risk_Score,39.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Software,Productivity Software,Overall_Risk_Score,37.7,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Internet Services,Total_Spend_USD,7002100.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Internet Services,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Internet Services,Number_of_Transactions,12.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Internet Services,Top_Region_Concentration_Pct,70.64,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Internet Services,Top_Supplier_Concentration_Pct,32.9,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Internet Services,Top3_Supplier_Concentration_Pct,77.8,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Internet Services,Avg_Quality_Rating,4.47,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Telecommunications,Internet Services,Avg_Delivery_Rating,4.48,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Telecommunications,Internet Services,Regional_Risk_Score,84.8,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Internet Services,Supplier_Risk_Score,39.5,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Internet Services,Overall_Risk_Score,53.7,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Mobile Services,Total_Spend_USD,8443800.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Mobile Services,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Mobile Services,Number_of_Transactions,17.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Mobile Services,Top_Region_Concentration_Pct,56.6,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Mobile Services,Top_Supplier_Concentration_Pct,27.99,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Mobile Services,Top3_Supplier_Concentration_Pct,62.59,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Mobile Services,Avg_Quality_Rating,4.35,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Telecommunications,Mobile Services,Avg_Delivery_Rating,4.32,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Information Technology,Telecommunications,Mobile Services,Regional_Risk_Score,67.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Mobile Services,Supplier_Risk_Score,33.6,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Information Technology,Telecommunications,Mobile Services,Overall_Risk_Score,44.6,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Maintenance,Total_Spend_USD,12754900.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Maintenance,Number_of_Suppliers,8.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Maintenance,Number_of_Transactions,23.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Maintenance,Top_Region_Concentration_Pct,34.79,MAX(Region_Spend)/Total_Spend*100 [APAC],spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Maintenance,Top_Supplier_Concentration_Pct,17.68,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Maintenance,Top3_Supplier_Concentration_Pct,48.78,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Maintenance,Avg_Quality_Rating,4.42,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Logistics & Transportation,Fleet Services,Fleet Maintenance,Avg_Delivery_Rating,4.22,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Logistics & Transportation,Fleet Services,Fleet Maintenance,Regional_Risk_Score,41.8,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Maintenance,Supplier_Risk_Score,21.2,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Maintenance,Overall_Risk_Score,29.2,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Telematics,Total_Spend_USD,10941700.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Telematics,Number_of_Suppliers,8.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Telematics,Number_of_Transactions,22.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Telematics,Top_Region_Concentration_Pct,52.78,MAX(Region_Spend)/Total_Spend*100 [APAC],spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Telematics,Top_Supplier_Concentration_Pct,24.55,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Telematics,Top3_Supplier_Concentration_Pct,58.53,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Telematics,Avg_Quality_Rating,4.41,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Logistics & Transportation,Fleet Services,Fleet Telematics,Avg_Delivery_Rating,4.31,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Logistics & Transportation,Fleet Services,Fleet Telematics,Regional_Risk_Score,63.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Telematics,Supplier_Risk_Score,29.5,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Telematics,Overall_Risk_Score,41.1,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Vehicles,Total_Spend_USD,9368700.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Vehicles,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Vehicles,Number_of_Transactions,17.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Vehicles,Top_Region_Concentration_Pct,29.54,MAX(Region_Spend)/Total_Spend*100 [Middle East],spend_data.csv,2026-01-03,HIGH
Logistics & Transportation,Fleet Services,Fleet Vehicles,Top_Supplier_Concentration_Pct,21.46,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
